,objID,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
19,1237665569301987866,22.932920000000003,0.5213324,21.42274,0.06738365,20.044520000000002,0.02764199,19.53214,0.02582086,19.09645,0.06465165,0.260193,0.038678,,,,,
20,1237665569301987891,22.31944,0.2821261,21.41316,0.059236800000000006,20.23819,0.02881144,19.78504,0.02828052,19.5426,0.08361869,0.333827,0.066978,,,,,
21,1237665569301988137,24.24445,1.312586,21.78595,0.102022,20.34759,0.03928265,19.8359,0.03653621,19.45378,0.09926134,0.224171,0.011008,,,,,
22,1237665569301988185,22.75701,0.46486279999999996,20.50609,0.03289625,19.115920000000003,0.01427606,18.604020000000002,0.01324044,18.27851,0.03374082,0.22150799999999998,0.022817,,,,,
23,1237665569301988199,22.98525,0.49251540000000005,21.11413,0.047829199999999995,19.98493,0.02446393,19.51941,0.02350475,19.33924,0.0727872,0.153895,0.038207,,,,,
24,1237665569301988634,23.95789,0.8437995,21.43129,0.05584081,20.008370000000003,0.02274834,19.41529,0.0197534,19.07335,0.05204582,0.24663200000000002,0.037024,,,,,
25,1237665569301988678,24.594910000000002,1.385868,20.82976,0.04464454,19.50668,0.01978376,18.97019,0.01811161,18.551679999999998,0.04467331,0.199515,0.025332,,,,,
26,1237665569301988687,24.15788,0.9305341999999999,21.16284,0.04444894,19.97889,0.02197105,19.54782,0.02158218,19.15201,0.05487381,0.1578,0.024947,,,,,
27,1237665569301988782,24.39266,1.045785,21.11085,0.04521409,19.685270000000003,0.018541299999999997,19.19891,0.01752034,18.75881,0.04194814,0.22719,0.027984,,,,,
28,1237665569301922329,22.38159,0.43018,19.53572,0.01931668,18.14142,0.00891545,17.6328,0.008191891,17.29559,0.01928591,0.21327100000000002,0.014327000000000001,,,,,
29,1237665569301922595,23.435370000000002,0.9546684000000001,20.36551,0.03398784,19.016270000000002,0.01520368,18.456770000000002,0.01359279,18.13893,0.03547526,0.201975,0.014776,,,,,
30,1237665569301922606,22.50233,0.3693586,20.29382,0.02763977,19.163710000000002,0.01471803,18.67357,0.01380032,18.332179999999997,0.03483751,0.14766400000000002,0.010262,,,,,
31,1237665569301922619,23.05886,0.6585776,20.37889,0.03233067,18.979210000000002,0.01388843,18.420460000000002,0.01247358,18.11316,0.03277889,0.24175700000000003,0.029532,,,,,
32,1237665569301922620,22.498920000000002,0.36761109999999997,20.81341,0.04073034,19.46901,0.01799386,18.994889999999998,0.01705643,18.68151,0.04550287,0.235925,0.039351,,,,,
33,1237665569301923372,22.75885,0.5666258000000001,21.17275,0.0711435,20.19603,0.0399259,19.99267,0.04713167,20.0315,0.18370029999999998,0.316735,0.149482,,,,,
34,1237665569301923382,22.90419,0.5277233,21.969929999999998,0.1101606,20.99795,0.06435802,20.6293,0.06660611,20.3836,0.2095225,0.28081799999999996,0.087657,,,,,
35,1237665569301923388,22.679879999999997,0.3680938,21.30632,0.05328951,19.755779999999998,0.01988591,19.27136,0.01873862,18.91384,0.04839759,0.333125,0.069636,,,,,
36,1237665569301987387,24.60641,2.762538,19.11211,0.02147134,17.73237,0.009314837,17.07862,0.007698728,17.89755,0.04852208,0.223552,0.06830900000000001,,,,,
37,1237665569301987918,23.485689999999998,0.7477902,21.744,0.08244797,20.44337,0.03526487,19.91785,0.03269196,19.434620000000002,0.0803422,0.222202,0.035827,,,,,
38,1237665569301987920,23.73818,1.129432,20.58146,0.03920694,19.3301,0.02127424,18.84274,0.01798643,18.44547,0.04384269,0.199679,0.048052,,,,,
39,1237665569301988157,22.33282,0.2789414,20.83316,0.03707378,19.39626,0.01546744,18.88569,0.0142892,18.58435,0.03686913,0.28581100000000004,0.06575399999999999,,,,,
40,1237665569301988168,24.27038,1.08812,21.24662,0.05503694,19.8262,0.02252642,19.25699,0.01968896,18.91161,0.05165528,0.244142,0.043,,,,,
41,1237665569301988197,21.80791,0.2620552,19.4868,0.01878181,18.087139999999998,0.008623693,17.54828,0.007816984,17.20064,0.01807576,0.217721,0.011301,5.631902062918238e+18,260.5977,32.114163,0.22587470000000004,3.583588e-05
42,1237665569301988200,23.54808,0.793273,21.29544,0.05812262,20.45785,0.03693525,20.04632,0.03748337,19.91346,0.12573399999999998,0.11794400000000001,0.040148,,,,,
43,1237665569301988214,22.28464,0.3822612,19.68061,0.02109025,18.28971,0.009617138,17.7685,0.008857979,17.4178,0.02094813,0.21634,0.014236000000000002,,,,,
44,1237665569301988215,24.225920000000002,1.343736,21.945999999999998,0.1176098,20.64281,0.04991547,20.13042,0.04731164,19.82712,0.13711020000000002,0.19703299999999999,0.014240000000000001,,,,,
45,1237665569301988456,21.0683,0.1352513,19.91592,0.02439137,19.3392,0.01978561,19.07356,0.02222503,18.97806,0.07430349,0.098703,0.039331,,,,,
46,1237665569301988649,21.954710000000002,0.23797179999999998,20.9651,0.04823823,19.672420000000002,0.02173497,19.096829999999997,0.0192872,18.829060000000002,0.05411201,0.334704,0.076616,,,,,
47,1237665569301988665,22.57113,0.331636,21.36257,0.05538199,20.942610000000002,0.04951756,20.726670000000002,0.059300599999999995,20.78366,0.2369351,0.032014999999999995,0.020725999999999998,,,,,
48,1237665569301988690,23.33249,0.6574641,21.37627,0.05975504,20.16422,0.02800864,19.62197,0.02556418,19.365289999999998,0.07474346,0.18074400000000002,0.019657,,,,,
49,1237665569301988691,23.121879999999997,0.4957634,21.92539,0.08307905,20.49731,0.03216558,20.00113,0.03039421,19.81476,0.09515801,0.31863800000000003,0.082419,,,,,
50,1237665569301988734,24.23174,1.0613290000000002,21.86904,0.0880123,20.43966,0.03372131,19.94027,0.03196533,19.48253,0.07959839999999999,0.21560300000000002,0.013413,,,,,
51,1237665569301988747,22.6009,0.4448898,20.88919,0.04806327,19.58708,0.02129648,19.12818,0.020712400000000002,18.88448,0.06041944,0.24871300000000002,0.031917,,,,,
52,1237665569301988762,24.10884,0.9719991,21.89728,0.08744741,20.46929,0.03309103,19.986320000000003,0.03181723,19.55911,0.08149494,0.215004,0.011433,,,,,
53,1237665569301988823,22.87314,0.45222970000000007,21.81632,0.08590782,20.929270000000002,0.05224417,20.46663,0.05110139,19.95395,0.12588,0.328417,0.08326499999999999,,,,,
54,1237665569301988847,22.00476,0.28687270000000004,21.06926,0.05971735,20.61113,0.05338848,20.61456,0.07957187,20.68521,0.3158098,0.07484400000000001,0.067005,,,,,
55,1237665569301988848,25.1538,1.104466,21.99686,0.1070119,21.40137,0.0827165,21.470589999999998,0.1300395,21.82166,0.6131758,0.271516,0.20108199999999998,,,,,
56,1237665569301988860,21.99876,0.24523160000000002,21.421999999999997,0.07044721,20.59628,0.04496329,20.03203,0.04135833,19.6594,0.1101693,0.43568900000000005,0.13534200000000002,,,,,
57,1237665569301922283,23.52935,0.6747892,21.80764,0.07446212,20.55529,0.0338324,19.92713,0.02842256,19.77252,0.09264353,0.263439,0.065189,,,,,
58,1237665569301922284,23.4921,0.6877335,21.74713,0.07472868,20.66085,0.03907131,20.19267,0.03764137,19.77696,0.1003357,0.13005999999999998,0.016899,,,,,
59,1237665569301922340,23.558670000000003,1.13859,19.846,0.02458418,18.4501,0.01103278,17.9198,0.01007173,17.60735,0.025288099999999997,0.21628699999999998,0.023773,,,,,
60,1237665569301922341,21.41951,0.2967062,19.57573,0.02853378,18.29976,0.01338071,17.663710000000002,0.01130452,17.24588,0.02756699,0.187906,0.021449,,,,,
61,1237665569301922554,21.66049,0.2196406,19.3855,0.01653156,18.18989,0.008826170999999999,17.728839999999998,0.00843008,17.40815,0.02003546,0.171071,0.01162,,,,,
62,1237665569301922591,24.23366,1.2189020000000002,21.8394,0.09508308,20.51839,0.04005542,20.008129999999998,0.0374024,19.68875,0.1072375,0.200981,0.011887,,,,,
63,1237665569301922592,23.647679999999998,1.011594,21.78698,0.10513879999999999,20.6879,0.05241329,20.0724,0.04529219,19.82466,0.1383429,0.16763,0.043421,,,,,
64,1237665569301922598,22.21489,0.3137669,20.25347,0.02862867,18.840529999999998,0.01254422,18.30518,0.01138067,17.970660000000002,0.02830116,0.22409899999999996,0.012212,,,,,
65,1237665569301923319,24.20954,1.230601,20.83097,0.04258743,19.44171,0.01809755,18.9322,0.01673647,18.63575,0.04531881,0.22665300000000002,0.016455,,,,,
66,1237665569301923324,22.44547,0.331933,21.3179,0.05794524,20.31346,0.03231053,19.88188,0.03203734,19.875220000000002,0.11921580000000001,0.282852,0.067628,,,,,
67,1237665569301923326,22.991310000000002,0.5043499,21.36251,0.05791659999999999,20.199460000000002,0.02843525,19.73294,0.02727039,19.47795,0.08064806,0.198767,0.040139,,,,,
68,1237665569301923338,24.74606,1.245952,21.783170000000002,0.08872987,20.542279999999998,0.04033044,19.92971,0.034564199999999996,19.75666,0.11177999999999999,0.20812399999999998,0.025474,,,,,
69,1237665569301923414,22.086570000000002,0.3014442,21.44086,0.08022672,20.5121,0.04753587,19.83432,0.03863573,19.390520000000002,0.09860943,0.572329,0.09664600000000001,,,,,
70,1237665569301923419,22.808120000000002,0.497914,21.04389,0.05238084,19.58676,0.02080098,19.0516,0.0189948,18.68694,0.04944006,0.24586799999999998,0.021559000000000002,,,,,
71,1237665569301923421,22.494629999999997,0.29481640000000003,21.964370000000002,0.08518423,21.46097,0.07123382,21.16861,0.08001022,22.06768,0.5774602,0.224305,0.11121600000000001,,,,,
72,1237665569301923427,24.91364,1.072753,21.89007,0.08790174,20.476689999999998,0.034910699999999996,19.966379999999997,0.03243885,19.54898,0.08433343,0.235587,0.021448,,,,,
73,1237665569301987385,14.093670000000001,0.006725605999999999,11.799489999999999,0.0007904603999999999,11.263580000000001,0.0007042347,11.24088,0.0007616605,13.608189999999999,0.01553291,0.026789,0.093276,,,,,
74,1237665569301987391,23.86129,0.9415444,21.29066,0.05737847,19.82358,0.02261382,19.214760000000002,0.01958562,18.96685,0.05414036,0.251809,0.021281,,,,,
75,1237665569301987400,24.63467,1.0900299999999998,21.75883,0.08061895,21.74493,0.09862687,20.71981,0.06039662,21.613970000000002,0.4665992,0.155613,0.110796,,,,,
76,1237665569301987453,24.46598,1.2328459999999999,21.3195,0.06161357,19.97335,0.02600016,19.469720000000002,0.02443221,19.17934,0.06859453,0.228177,0.037448,,,,,
77,1237665569301987458,25.328670000000002,1.7032740000000002,21.24558,0.10849389999999999,19.95919,0.04178727,19.308320000000002,0.03427077,18.96817,0.09426061,0.27439600000000003,0.063328,,,,,
78,1237665569301987461,24.270870000000002,1.6131010000000001,20.93869,0.061489800000000004,20.0722,0.03677513,19.85395,0.04520972,20.1216,0.21579389999999998,0.306679,0.179123,,,,,
79,1237665569301987488,22.55324,0.420652,20.90326,0.04813723,19.51227,0.02013972,19.029989999999998,0.01916385,18.74878,0.05341931,0.243544,0.018019,,,,,
80,1237665569301987489,24.16291,0.9988841,21.74393,0.07713061,20.63617,0.03910982,20.181079999999998,0.03850448,20.02126,0.1562219,0.173789,0.03974,,,,,
81,1237665569301987924,20.999129999999997,0.1330667,19.24731,0.01741448,18.42664,0.01303131,18.09119,0.01119503,17.88847,0.03147278,0.1108,0.031401,,,,,
82,1237665569301988146,22.08569,0.30821109999999996,20.27691,0.0317983,18.92183,0.01423598,18.43145,0.01335826,18.03258,0.03257049,0.209715,0.020036,,,,,
83,1237665569301988188,22.69748,0.48742879999999994,20.40739,0.03391552,19.044079999999997,0.01493366,18.49914,0.01350561,18.13091,0.03351397,0.206812,0.013447,,,,,
84,1237665569301988189,23.96882,1.060511,20.99771,0.0477945,19.60341,0.02021065,19.07679,0.01850869,18.656270000000003,0.04504643,0.206227,0.016094,,,,,
85,1237665569301988190,22.88944,0.5286046999999999,20.76565,0.04109555,19.95482,0.0271002,19.49462,0.02642347,19.37426,0.08762919,0.113949,0.043479000000000004,,,,,
86,1237665569301988229,21.11838,0.16711089999999998,19.69868,0.02371462,18.67548,0.01359708,18.1466,0.01244455,17.75139,0.0308987,0.164422,0.024404,,,,,
87,1237665569301988477,21.767770000000002,0.1891928,20.62094,0.03434123,20.04121,0.02716238,19.77443,0.06647318,19.72156,0.11070350000000001,0.148482,0.11054000000000001,,,,,
88,1237665569301988482,22.145329999999998,0.24020429999999995,21.35292,0.05536325,20.88526,0.04698122,20.595670000000002,0.05317207,20.37024,0.16749170000000002,0.113568,0.050939,,,,,
89,1237665569301988641,24.00899,1.0059930000000001,21.242620000000002,0.05243911,19.8719,0.02195611,19.30325,0.01956531,18.99502,0.05313134,0.23924,0.043953,,,,,
90,1237665569301988651,23.96612,0.8997726,21.568279999999998,0.06516235,19.98088,0.02284565,19.3111,0.01901905,18.92636,0.04824983,0.30964200000000003,0.027551999999999997,,,,,
91,1237665569301988652,23.1403,0.6553432,20.5803,0.03596807,19.677329999999998,0.02191953,19.35016,0.023556,19.01276,0.06374729,0.119298,0.036338,,,,,
92,1237665569301988654,24.24764,1.826864,21.10199,0.07458813,20.0105,0.03936667,19.811220000000002,0.04807944,19.73726,0.1722338,0.21535700000000002,0.102256,,,,,
93,1237665569301988659,22.5142,0.31767449999999997,20.95298,0.04066132,20.34827,0.03066813,19.98316,0.03219391,19.847070000000002,0.10602650000000001,0.07248500000000001,0.026432,,,,,
94,1237665569301988676,21.519370000000002,0.1866715,20.29789,0.03163807,19.774060000000002,0.0265328,19.22169,0.02404709,19.244770000000003,0.09422465,0.098463,0.040149000000000004,,,,,
95,1237665569301988684,22.3674,0.3039345,21.84521,0.08618058,21.136960000000002,0.05926495,20.74055,0.06222447,20.972160000000002,0.2857926,0.348497,0.136768,,,,,
96,1237665569301988703,25.471829999999997,0.9439171999999999,21.85622,0.09556865,20.49996,0.03893016,20.103820000000002,0.04009759,19.6867,0.10496130000000001,0.240725,0.03184,,,,,
97,1237665569301988721,23.063760000000002,0.6632809000000001,20.71714,0.04344567,19.2923,0.01790003,18.76095,0.01640504,18.3934,0.0417888,0.225446,0.011792,,,,,
98,1237665569301988722,24.8272,1.3459379999999999,21.58786,0.08376765,19.96428,0.02829254,19.46978,0.02661278,19.2517,0.08101182,0.280614,0.019947,,,,,
99,1237665569301988754,21.37959,0.2250308,19.83928,0.0294418,18.92277,0.01756308,18.51934,0.0177805,18.169810000000002,0.04749838,0.12033900000000002,0.019278,,,,,
100,1237665569301988797,20.998,0.1700066,19.63826,0.02976898,18.83633,0.01716833,18.46864,0.01801777,18.13966,0.04968553,0.130187,0.023250999999999997,,,,,
101,1237665569301988803,23.22975,0.7432916,20.64555,0.04016634,19.35195,0.01834854,18.8509,0.01729295,18.43508,0.04241473,0.180086,0.013777000000000001,,,,,
102,1237665569301988859,22.37531,0.38196379999999996,21.12173,0.06510501,19.77344,0.02631493,19.23976,0.0242075,18.75315,0.05935466,0.326333,0.092297,,,,,
103,1237665569301988880,23.46763,0.6205761,21.96465,0.08364894,20.72425,0.03749024,20.12799,0.0328625,19.76615,0.0888853,0.22233699999999998,0.033464999999999995,,,,,
104,1237665569301988903,22.930120000000002,0.5540655,21.87409,0.10672100000000001,20.90081,0.05964192,20.55051,0.06490850000000001,20.25297,0.1910662,0.309176,0.041313,,,,,
105,1237665569301988943,22.14849,0.2873329,20.913220000000003,0.04684321,19.49611,0.01922035,19.01426,0.01827581,18.67585,0.04807645,0.292131,0.052373,,,,,
106,1237665569301922569,22.12601,0.32700250000000003,19.78546,0.02254483,18.38534,0.01019189,17.84017,0.009197446,17.51149,0.02222606,0.22084099999999998,0.011479999999999999,,,,,
107,1237665569301922570,23.81842,1.6399099999999998,20.46331,0.04831299,19.14699,0.02167314,18.70788,0.02114004,18.38932,0.05846798,0.198169,0.020817,,,,,
108,1237665569301922574,23.14467,0.7364470000000001,20.17015,0.02902832,18.77848,0.01280322,18.253020000000003,0.01168329,17.98398,0.03096276,0.216209,0.015281999999999999,,,,,
109,1237665569301922643,24.62625,1.055491,21.47663,0.05935487,20.57796,0.03650445,20.1449,0.03587392,19.989279999999997,0.1163983,0.312245,0.190343,,,,,
110,1237665569301923282,22.74116,0.35860759999999997,21.54259,0.05933833,20.23773,0.02643198,19.6613,0.02321537,19.35054,0.06428024,0.297118,0.056527,,,,,
111,1237665569301923321,22.603460000000002,0.35747579999999995,21.615879999999997,0.07031534,20.85164,0.04727473,20.443270000000002,0.04917701,20.35185,0.1693758,0.195993,0.03222,,,,,
112,1237665569301923340,22.021320000000003,0.2546233,20.738410000000002,0.03973819,19.74987,0.0227429,19.20509,0.02071831,18.786360000000002,0.05219069999999999,0.2293,0.034169,,,,,
113,1237665569301923396,22.87058,0.4251339,21.78726,0.07776605,21.116039999999998,0.05722278,20.89742,0.06863258,20.728070000000002,0.22620120000000002,0.172533,0.070937,,,,,
114,1237665569301988264,21.785079999999997,0.23121550000000002,19.71999,0.02065318,18.35728,0.009671438000000001,17.83176,0.008859536999999999,17.48189,0.02070084,0.21155900000000002,0.01024,,,,,
115,1237665569301988484,21.559179999999998,0.1722444,20.8413,0.04383632,20.31065,0.03593209,20.33021,0.05302221,20.491789999999998,0.2291522,0.151995,0.083179,,,,,
116,1237665569301988485,21.84664,0.23165,21.33204,0.07000929,20.10408,0.03154066,19.57449,0.02962723,19.345679999999998,0.08900508,0.397463,0.07862999999999999,,,,,
117,1237665569301988761,23.65932,0.9315418,21.87269,0.10203,21.13405,0.07369687,20.89378,0.08730382,21.60376,0.5824746000000001,0.176422,0.124661,,,,,
118,1237665569301988841,24.27354,1.1669180000000001,21.61146,0.07702801,20.38871,0.0350491,20.09447,0.03983167,19.69044,0.1052855,0.189355,0.029845,,,,,
119,1237665569301988876,24.58628,1.271565,21.55017,0.07730719,19.909229999999997,0.02536709,19.24191,0.02117812,18.85912,0.05419425,0.341562,0.042270999999999996,,,,,
120,1237665569301988938,23.78284,0.8331136,21.62499,0.06870111,20.383960000000002,0.03104611,19.84975,0.02879205,19.41327,0.07226426,0.155656,0.012908000000000001,,,,,
